"ID","Form","Item","Year","School","Content","Teacher","Period","Student","Course","Constructed Response","Multiple Choice Response","Dichotomous Response"
1812129,"D","PL.Q12.BLS1.OE_B","1",8,"Biology",812,1,29,"Biology","The exercise she did earlier gets her tired, the ground does not give humans energy, and she is using energy to push the bike therefore food gives her energy","A","1"
1812129,"D","PL.Q11.EED11.OE_E","1",8,"Biology",812,1,29,"Biology","Energy from the sun helps grow plants, plants feed some animals, those animals get eaten by other animals etc.","C","0"
1812129,"D","PL.Q14.BLS3.OE_BCEP","1",8,"Biology",812,1,29,"Biology","Plants observe sunlight to grow. Just like most other living things, plants also save energy to keep living, and when to plant is eaten that is the main source of energy","B","1"
1812133,"C","PL.Q44.PED11.OE_P","1",8,"Biology",812,1,33,"Biology","(Left blank)","D","1"
1812133,"C","PL.Q23.CCT2.OE_BCEP","1",8,"Biology",812,1,33,"Biology","Burning coal will produce heat energy. Fireworks will produce sound energy","C","1"
1812133,"C","PL.Q12.BLS1.OE_B","1",8,"Biology",812,1,33,"Biology","Keisha gets the energy from food b/c food supplies us with chemical energy that can be transferred into kinetc","A","1"
1812133,"C","PL.Q06.EAS6.OE_E","1",8,"Biology",812,1,33,"Biology","I chose b because solar power is a renewable source","B","1"
1812133,"C","PL.Q08.EAD8.OE_BCEP","1",8,"Biology",812,1,33,"Biology","I chose a because in seasons such as winter solar power won't be as abundant","A","0"
1812137,"E","PL.Q44.PED11.OE_P","1",8,"Biology",812,1,37,"Biology","light bulbs","A","0"
1812137,"E","PL.Q23.CCT2.OE_BCEP","1",8,"Biology",812,1,37,"Biology","Both release heat","C","1"
1812137,"E","PL.Q12.BLS1.OE_B","1",8,"Biology",812,1,37,"Biology","Food have stored energy","A","1"
1812137,"E","PL.Q16.BLD5.OE_B","1",8,"Biology",812,1,37,"Biology","ATP is a form of energy after glucose is broken down","C","1"
1812137,"E","PL.Q17.BLC6.OE_BCEP","1",8,"Biology",812,1,37,"Biology","The person eats food to get energy","C","1"
1812138,"C","PL.Q44.PED11.OE_P","1",8,"Biology",812,1,38,"Biology","The amount of light converted to electricity only needs to power the bulb, therefore all the electricity is light","C","0"
1812138,"C","PL.Q23.CCT2.OE_BCEP","1",8,"Biology",812,1,38,"Biology","Burning coal absorbs the heat of flame and deteriorates while a firework would out put all heat energy into motion","A","0"
1812138,"C","PL.Q12.BLS1.OE_B","1",8,"Biology",812,1,38,"Biology","Molecules in our food. Macromolecules transfer in to our cells and the output is an active energy that our bodies use to complete tasks (ATP).","A","1"
1812138,"C","PL.Q06.EAS6.OE_E","1",8,"Biology",812,1,38,"Biology","A car using electric batteries is renewable because the batteries can be recharged (even better if the electricity comes from a green source. From what I have seen diesel fuel is better than standard gas. (Fluid called ad blue is added to non-diesel cars in France).","D","0"
1812138,"C","PL.Q08.EAD8.OE_BCEP","1",8,"Biology",812,1,38,"Biology","Solar energy may not be as prominant in Alaska, wave energy is not available in Colorado, etc.","B","0"
1812201,"C","PL.Q44.PED11.OE_P","1",8,"Biology",812,2,1,"Biology","There's different form of suing energy or making.","B","0"
1812201,"C","PL.Q23.CCT2.OE_BCEP","1",8,"Biology",812,2,1,"Biology",.,"B","0"
1812201,"C","PL.Q12.BLS1.OE_B","1",8,"Biology",812,2,1,"Biology",.,"B","0"
1812201,"C","PL.Q06.EAS6.OE_E","1",8,"Biology",812,2,1,"Biology","Because we can save energy with using sunlight helping to dry.","C","0"
1812201,"C","PL.Q08.EAD8.OE_BCEP","1",8,"Biology",812,2,1,"Biology","Using different form without using energy.","D","1"
1812205,"D","PL.Q44.PED11.OE_P","1",8,"Biology",812,2,5,"Biology","Much of the electricity is used in doing other things for the light","D","1"
1812205,"D","PL.Q23.CCT2.OE_BCEP","1",8,"Biology",812,2,5,"Biology","burning coal and lighting fireworks releases energy","D","0"
1812205,"D","PL.Q12.BLS1.OE_B","1",8,"Biology",812,2,5,"Biology","food gives you energy","A","1"
1812205,"D","PL.Q11.EED11.OE_E","1",8,"Biology",812,2,5,"Biology","My choice for question 2: each trophic level you go up there is less and less energy from the original consumers","D","1"
1812205,"D","PL.Q14.BLS3.OE_BCEP","1",8,"Biology",812,2,5,"Biology","Plants get energy from the sun","B","1"
1812206,"B","PL.Q44.PED11.OE_P","1",8,"Biology",812,2,6,"Biology","It would be hard to keep the energy going","D","1"
1812206,"B","PL.Q23.CCT2.OE_BCEP","1",8,"Biology",812,2,6,"Biology","Both are combusting making energy","C","1"
1812206,"B","PL.Q12.BLS1.OE_B","1",8,"Biology",812,2,6,"Biology","All the food she ate has given her energy to use","A","1"
1812206,"B","PL.Q03.EED3.OE_BCEP","1",8,"Biology",812,2,6,"Biology","Energy decreases as it goes through organisms","E","1"
1812206,"B","PL.Q05.EEC5.OE_E","1",8,"Biology",812,2,6,"Biology","Energy leaves and comes right back to the source","C","1"
1812210,"E","PL.Q44.PED11.OE_P","1",8,"Biology",812,2,10,"Biology","To use 100% of light, it is possible but you'll probably need to use more expensive materials to handel that amount of energy","B","0"
1812210,"E","PL.Q23.CCT2.OE_BCEP","1",8,"Biology",812,2,10,"Biology","As coal and fire works are being burned as birst of energy is released","C","1"
1812210,"E","PL.Q12.BLS1.OE_B","1",8,"Biology",812,2,10,"Biology","As Keisha moves up the hill she has to fight gravity and use her own energy to get up the hill","A","1"
1812210,"E","PL.Q16.BLD5.OE_B","1",8,"Biology",812,2,10,"Biology","As food gets broken down glucose gets broken down which gets energy from a molecule called ATP","A","0"
1812210,"E","PL.Q17.BLC6.OE_BCEP","1",8,"Biology",812,2,10,"Biology","When humans eat food they will get a burst of energy due to the sun","C","1"
1812220,"A","PL.Q01.EES1.OE_BCEP","1",8,"Biology",812,2,20,"Biology","I would say the energy from the sun, grass and (illegible) because that smother nature and it has its cycles to be pray for another animal.","C","0"
1812220,"A","PL.Q02.EET2.OE_E","1",8,"Biology",812,2,20,"Biology","I'd say c because the energy wouldn't change if the mascito got it from the frog. The frog just gets (illegible)","B","1"
1812220,"A","PL.Q44.PED11.OE_P","1",8,"Biology",812,2,20,"Biology","Soon light already exists and are in use now.","B","0"
1812220,"A","PL.Q23.CCT2.OE_BCEP","1",8,"Biology",812,2,20,"Biology",.,"B","0"
1812220,"A","PL.Q12.BLS1.OE_B","1",8,"Biology",812,2,20,"Biology",.,"B","0"
1812225,"C","PL.Q44.PED11.OE_P","1",8,"Biology",812,2,25,"Biology","C because solar energy is important","C","0"
1812225,"C","PL.Q23.CCT2.OE_BCEP","1",8,"Biology",812,2,25,"Biology","C because they realese gases","C","1"
1812225,"C","PL.Q12.BLS1.OE_B","1",8,"Biology",812,2,25,"Biology","A she has eaten so she has more energy",.,.
1812225,"C","PL.Q06.EAS6.OE_E","1",8,"Biology",812,2,25,"Biology","B because you can re use that","B","1"
1812225,"C","PL.Q08.EAD8.OE_BCEP","1",8,"Biology",812,2,25,"Biology","B because not everyone has acces to it","B","0"
1812232,"E","PL.Q44.PED11.OE_P","1",8,"Biology",812,2,32,"Biology","A light is impossible in the real world","D","1"
1812232,"E","PL.Q23.CCT2.OE_BCEP","1",8,"Biology",812,2,32,"Biology","When the fire works are exploding in the air","B","0"
1812232,"E","PL.Q12.BLS1.OE_B","1",8,"Biology",812,2,32,"Biology","The exercise she did earlier","B","0"
1812232,"E","PL.Q16.BLD5.OE_B","1",8,"Biology",812,2,32,"Biology","The humans transfer chemical energy to breakdown ATP when the person moves","B","0"
1812232,"E","PL.Q17.BLC6.OE_BCEP","1",8,"Biology",812,2,32,"Biology","The amount of energy in human manes to increase body","C","1"
1812237,"A","PL.Q01.EES1.OE_BCEP","1",8,"Biology",812,2,37,"Biology","The sun's radiation causes the water molecules to vibrate and become a gaseous state, starting the water cycle","B","1"
1812237,"A","PL.Q02.EET2.OE_E","1",8,"Biology",812,2,37,"Biology","when one organism consumes another, the nutrients are taken and broken up which is chemical energy","B","1"
1812237,"A","PL.Q44.PED11.OE_P","1",8,"Biology",812,2,37,"Biology","you can't use 100% of the electricity received because of real world factors","D","1"
1812237,"A","PL.Q23.CCT2.OE_BCEP","1",8,"Biology",812,2,37,"Biology","Hot coals release energy in the form of heat","A","0"
1812237,"A","PL.Q12.BLS1.OE_B","1",8,"Biology",812,2,37,"Biology","Food contains calories which is a form of energy which Keisha is using to push the bike","A","1"
1812504,"D","PL.Q44.PED11.OE_P","1",8,"Biology",812,5,4,"AP Biology","It is impossible for a light to have 100% because the energy doest completely pass one organism to the next. Similar to food pyramid.","D","1"
1812504,"D","PL.Q23.CCT2.OE_BCEP","1",8,"Biology",812,5,4,"AP Biology","Burning coal causes energy because coal can cause a train to move","A","0"
1812504,"D","PL.Q12.BLS1.OE_B","1",8,"Biology",812,5,4,"AP Biology","She gets the energy to push the bike from the ground because, of friction.","C","0"
1812504,"D","PL.Q11.EED11.OE_E","1",8,"Biology",812,5,4,"AP Biology","As energy is goes through trophic levels, only 10% goes to the next level","D","1"
1812504,"D","PL.Q14.BLS3.OE_BCEP","1",8,"Biology",812,5,4,"AP Biology","From the choices given, only sun is the one that gives people energy","B","1"
1812507,"A","PL.Q01.EES1.OE_BCEP","1",8,"Biology",812,5,7,"AP Biology","The sun's radiation causes the water to evaporate due to the heat, causing the water to boil.","B","1"
1812507,"A","PL.Q02.EET2.OE_E","1",8,"Biology",812,5,7,"AP Biology","The chemical energy can be found in cells which cause it to move across the food chain","B","1"
1812507,"A","PL.Q44.PED11.OE_P","1",8,"Biology",812,5,7,"AP Biology","lights that emit 100% of the electricity it recieves are not possible, as the bulb would not be able to handle that much electricity","D","1"
1812507,"A","PL.Q23.CCT2.OE_BCEP","1",8,"Biology",812,5,7,"AP Biology","Both burning coal and exploding fireworks will release energy in bursts due to the heat creating an effect on atoms causing them to release energy.","C","1"
1812507,"A","PL.Q12.BLS1.OE_B","1",8,"Biology",812,5,7,"AP Biology","The food she has eaten helps her produce the energy needed to push up the hill and get up the bike","A","1"
1812508,"F","PL.Q44.PED11.OE_P","1",8,"Biology",812,5,8,"AP Biology","100% of the electricity would be too strong for any light to handle.","D","1"
1812508,"F","PL.Q23.CCT2.OE_BCEP","1",8,"Biology",812,5,8,"AP Biology","C, both build up energy and then release it.","C","1"
1812508,"F","PL.Q12.BLS1.OE_B","1",8,"Biology",812,5,8,"AP Biology","A, every thing gets energy from food.","A","1"
1812508,"F","PL.Q20.BPD9.OE_B","1",8,"Biology",812,5,8,"AP Biology","B, neither of the chlorphylls absorbz 100% of the energy from any wave-length.","B","1"
1812508,"F","PL.Q21.BPC10.OE_B","1",8,"Biology",812,5,8,"AP Biology","B, energy is needed to break down glucose but not to make CO2 or H2O2.","B","0"
1812511,"B","PL.Q44.PED11.OE_P","1",8,"Biology",812,5,11,"AP Biology","Energy will still be lost during the time it gets to light up.","D","1"
1812511,"B","PL.Q44.PED11.OE_P","1",8,"Biology",812,5,11,"AP Biology","Energy will still be lost during the time it gets to light up.","D","1"
1812511,"B","PL.Q23.CCT2.OE_BCEP","1",8,"Biology",812,5,11,"AP Biology","Burning coal releases heat energy at a constant rate.","A","0"
1812511,"B","PL.Q23.CCT2.OE_BCEP","1",8,"Biology",812,5,11,"AP Biology","Burning coal releases heat energy at a constant rate.","A","0"
1812511,"B","PL.Q12.BLS1.OE_B","1",8,"Biology",812,5,11,"AP Biology","You eat food to get energy to move","A","1"
1812511,"B","PL.Q12.BLS1.OE_B","1",8,"Biology",812,5,11,"AP Biology","You eat food to get energy to move","A","1"
1812511,"B","PL.Q03.EED3.OE_BCEP","1",8,"Biology",812,5,11,"AP Biology","Following the 10% percent rule, only 10% of the energy will be transferred each time.","E","1"
1812511,"B","PL.Q03.EED3.OE_BCEP","1",8,"Biology",812,5,11,"AP Biology","Following the 10% percent rule, only 10% of the energy will be transferred each time.","E","1"
1812511,"B","PL.Q05.EEC5.OE_E","1",8,"Biology",812,5,11,"AP Biology","Nothing should happen to the energy because it's a constant flow.","C","1"
1812511,"B","PL.Q05.EEC5.OE_E","1",8,"Biology",812,5,11,"AP Biology","Nothing should happen to the energy because it's a constant flow.","C","1"
1812515,"D","PL.Q44.PED11.OE_P","1",8,"Biology",812,5,15,"AP Biology","lightbulbs produce light from 100% electricity","A","0"
1812515,"D","PL.Q23.CCT2.OE_BCEP","1",8,"Biology",812,5,15,"AP Biology","coal releasing chemical = source of energy 
firewort releasing fire = source of energy","C","1"
1812515,"D","PL.Q12.BLS1.OE_B","1",8,"Biology",812,5,15,"AP Biology","pushing on the ground causes the bike to move","C","0"
1812515,"D","PL.Q11.EED11.OE_E","1",8,"Biology",812,5,15,"AP Biology","You loss energy when you go higher up. The higher up are consumer, bottom producers","D","1"
1812515,"D","PL.Q14.BLS3.OE_BCEP","1",8,"Biology",812,5,15,"AP Biology","Plants get energy from sun","B","1"
1812519,"C","PL.Q44.PED11.OE_P","1",8,"Biology",812,5,19,"AP Biology","I guessed. I am not sure","A","0"
1812519,"C","PL.Q23.CCT2.OE_BCEP","1",8,"Biology",812,5,19,"AP Biology","Both exert heart which indicates an exothermic reaction","C","1"
1812519,"C","PL.Q12.BLS1.OE_B","1",8,"Biology",812,5,19,"AP Biology","Humans & animals get energy from glucose produced by food that has been consumed.","A","1"
1812519,"C","PL.Q06.EAS6.OE_E","1",8,"Biology",812,5,19,"AP Biology","As long as the sun is present the solar panel will produce energy","B","1"
1812519,"C","PL.Q08.EAD8.OE_BCEP","1",8,"Biology",812,5,19,"AP Biology","Fossil fuels produce energy at a more efficient rate","D","1"
1812523,"E","PL.Q44.PED11.OE_P","1",8,"Biology",812,5,23,"AP Biology","There is a possibility b/c of the materials available","C","0"
1812523,"E","PL.Q23.CCT2.OE_BCEP","1",8,"Biology",812,5,23,"AP Biology","Most energy is conserved and will be expended and therefore both will release the energy","C","1"
1812523,"E","PL.Q12.BLS1.OE_B","1",8,"Biology",812,5,23,"AP Biology","Food is where we get most our energy so therefore she can have the energy to push her bike","A","1"
1812523,"E","PL.Q16.BLD5.OE_B","1",8,"Biology",812,5,23,"AP Biology","I chose this b/c glucose provides some energy for the body","C","1"
1812523,"E","PL.Q17.BLC6.OE_BCEP","1",8,"Biology",812,5,23,"AP Biology","More energy is transferred","C","1"
1812602,"A","PL.Q01.EES1.OE_BCEP","1",8,"Biology",812,6,2,"AP Biology","Suns radiation because it ? out light rays","A","0"
1812602,"A","PL.Q02.EET2.OE_E","1",8,"Biology",812,6,2,"AP Biology","chemical energy because it uses it for flowing energy","B","1"
1812602,"A","PL.Q44.PED11.OE_P","1",8,"Biology",812,6,2,"AP Biology","It diesn't exist because its ?","D","1"
1812602,"A","PL.Q23.CCT2.OE_BCEP","1",8,"Biology",812,6,2,"AP Biology","Both because coal can be used to produce energy and fireworks ? to be released.","C","1"
1812602,"A","PL.Q12.BLS1.OE_B","1",8,"Biology",812,6,2,"AP Biology","D because she is pushing up hill","D","0"
1812603,"F","PL.Q44.PED11.OE_P","1",8,"Biology",812,6,3,"AP Biology","electricity will be released as other forms (heat) not only light.","D","1"
1812603,"F","PL.Q23.CCT2.OE_BCEP","1",8,"Biology",812,6,3,"AP Biology","Both release heat/light energy","C","1"
1812603,"F","PL.Q12.BLS1.OE_B","1",8,"Biology",812,6,3,"AP Biology","food gives energy that is hard.","A","1"
1812603,"F","PL.Q20.BPD9.OE_B","1",8,"Biology",812,6,3,"AP Biology",.,"A","0"
1812603,"F","PL.Q21.BPC10.OE_B","1",8,"Biology",812,6,3,"AP Biology","CO2 and H20 energy  -> C6H12O6 + 602","B","0"
1812604,"E","PL.Q44.PED11.OE_P","1",8,"Biology",812,6,4,"AP Biology","100% efficiency is impossible, there is some bi-product that would not allow this to happen ex: heat","D","1"
1812604,"E","PL.Q23.CCT2.OE_BCEP","1",8,"Biology",812,6,4,"AP Biology","Heat and light will be given off after burning both.","C","1"
